room_number,room_types,room_price,room_img
50458,프리미엄(트윈 욕조),35000,//image.goodchoice.kr/resize_370x220/adimg_new/50458/193046/ab89382c9a633fdca4d1aca08f08f276.jpg
50458,스탠다드,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50458/193049/ab6189c64d8bbd91fee6ffe7abe40871.jpg
50458,세미 디럭스 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50458/209594/54be12151b5934c6aef0a91634c3cbeb.jpg
50459,별관 5호,100000,//image.goodchoice.kr/resize_370x220/affiliate/2019/03/27/5c9aff089647a.jpg
50459,별관 2호,150000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/01/5a72ac0b1ce5f.jpg
50459,별관 3호,180000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/01/5a72aca57f483.jpg
50461,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50461/141614/5aa3da430428ade1d16a7bbc5d841591.jpg
50461,특실,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50461/294771/1741d7d4181d5b2f35a259611aca7ffb.jpg
50461,특실 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50461/294787/1741d7d4181d5b2f35a259611aca7ffb.jpg
50462,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50462/143101/c640ef848f5740b6df41c4332cf3972f.jpg
50462,드라이브인,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50462/162837/234b77308b30c6c8eed889f6e897a8b4.jpg
50462,특실,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50462/143100/ba6e1ac0c35ee54803a23de020d98d16.jpg
50462,특실 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50462/161320/ba6e1ac0c35ee54803a23de020d98d16.jpg
50463,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50463/157832/288bbd92485342b342bfae735be48e85.jpg
50463,일반(이벤트룸),40000,//image.goodchoice.kr/resize_370x220/adimg_new/50463/279871/5f111860ed705785a2adf8c53d9d6c10.jpg
50463,온돌,50000,//image.goodchoice.kr/resize_370x220/adimg_new/50463/142987/6dc9e8fdbc6fd9ca783c8b4853c628e6.jpg
50463,특실,50000,//image.goodchoice.kr/resize_370x220/adimg_new/50463/142997/19c6d4b9ef7fc5c86ab96237f40f4cad.jpg
50463,트윈, ,//image.goodchoice.kr/resize_370x220/adimg_new/50463/142998/dde912a2fcd259541b75a2b3490734d8.jpg
50463,일반 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50463/143140/ae2acd25d8fcfa222a4ff8f468b6490a.jpg
50464,일반,22000,//image.goodchoice.kr/resize_370x220/adimg_new/50464/144300/8d839f78603d388b9216f6f09257144b.jpg
50464,특실,22000,//image.goodchoice.kr/resize_370x220/adimg_new/50464/217474/807319930803c3b9a70109df484bd1fd.jpg
50464,온돌,22000,//image.goodchoice.kr/resize_370x220/adimg_new/50464/144299/afc001e953341337f1d7ec2679acc374.jpg
50464,트윈,22000,//image.goodchoice.kr/resize_370x220/adimg_new/50464/217475/f0211b62a5631f4cc70300ea970908a3.jpg
50466,일반,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50466/155596/688953d3d022bc5270db1b4a7a6e05af.jpg
50466,트윈,60000,//image.goodchoice.kr/resize_370x220/adimg_new/50466/216566/4815d833ede3aaa2f418c5ffc76ab2f8.jpg
50466,일반 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50466/250612/688953d3d022bc5270db1b4a7a6e05af.jpg
50468,일반 (페이백),50000,//image.goodchoice.kr/resize_370x220/adimg_new/50468/312430/62e47847d16d14036a84d6294966bcb8.jpg
50468,일반,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50468/141727/62e47847d16d14036a84d6294966bcb8.jpg
50468,특실,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50468/141726/061991f76a9ff71dbc808d3af54ea1ff.jpg
50468,트윈,70000,//image.goodchoice.kr/resize_370x220/adimg_new/50468/141725/35b8b01b6e34d0981e0450656b66d902.jpg
50469,금연룸-흡연시 강제퇴실(넷플릭스),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50469/258628/5d36ab96320bbfe64ff649f5f2873221.png
50469,스탠다드(넷플릭스),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50469/262579/1a283280d7cf77c9b6f52949a6da05c2.jpg
50469,디럭스(스타일러),55000,//image.goodchoice.kr/resize_370x220/adimg_new/50469/273656/408885025ea97dc71604778e1e9f6bd0.jpg
50469,디럭스 트윈(넷플릭스),60000,//image.goodchoice.kr/resize_370x220/adimg_new/50469/273653/abe25cbe295038ffa3bc0e870c37dd35.jpg
50469,무한대실+얼리체크인(넷플릭스),38000,//image.goodchoice.kr/resize_370x220/adimg_new/50469/258627/902a19dd57ef94ad348441f593b3e725.png
50469,세미 스탠다드(넷플릭스),70000,//image.goodchoice.kr/resize_370x220/adimg_new/50469/273661/50875b932b56acb44498c6a0c54df41c.jpg
50469,"디럭스(고사양PC,넷플릭스)",20000,//image.goodchoice.kr/resize_370x220/adimg_new/50469/273658/2d815780a91ac00eb2216c3da1fa6de1.jpg
50469,"프리미엄 디럭스(넷플릭스, 스타일러, 고사양PC)",25000,//image.goodchoice.kr/resize_370x220/adimg_new/50469/273655/4af638df766a49bcd7880f3af31861d2.jpg
50469,고사양 커플PC(넷플릭스),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50469/272655/4762cc236fdfe57e13d3fa73e6e9dc3e.jpg
50469,"프리미엄트윈(넷플릭스,미니안마의자)",35000,//image.goodchoice.kr/resize_370x220/adimg_new/50469/142197/2ccb4a79ee4c199e947fdfdf4146a50c.jpg
50469,"VIP(넷플릭스, 안마의자, 스타일러)",35000,//image.goodchoice.kr/resize_370x220/adimg_new/50469/273649/b9cbbf52611c6d63e1d3e4fc09cf08e6.jpg
50469,"VVIP(넷플릭스, 안마의자, 스타일러) ",40000,//image.goodchoice.kr/resize_370x220/adimg_new/50469/273651/d5a2f474f45ca09961e2873bb56194f2.jpg
50470,온돌,40000,//image.goodchoice.kr/resize_370x220/adimg_new/50470/238835/db8e4acf39abaad955c08b2c32689422.jpg
50470,트윈룸,50000,//image.goodchoice.kr/resize_370x220/adimg_new/50470/305864/38e71e122552a9c82fbe55f02b3396cd.jpg
50470,스탠다드,35000,//image.goodchoice.kr/resize_370x220/adimg_new/50470/255798/dc466ce3777d4e9707044d1e0869f120.jpg
50470,디럭스,40000,//image.goodchoice.kr/resize_370x220/adimg_new/50470/141788/50ff0f193c5595fb8c9a49ead573fb89.jpg
50470,단체온돌룸(4인기준),90000,//image.goodchoice.kr/resize_370x220/adimg_new/50470/238839/cd368492c58912b231a3b5409280494d.jpg
50470,커플PC룸,50000,//image.goodchoice.kr/resize_370x220/adimg_new/50470/305865/cdce437629355c2d307ad6d3905e3476.jpg
50471,일반실(침대),25000,//image.goodchoice.kr/resize_370x220/adimg_new/50471/142758/986a0de38ea8abfe133885c8fa5a5b2b.jpg
50471,일반실(온돌),25000,//image.goodchoice.kr/resize_370x220/adimg_new/50471/142759/a37202c0dd5afd754fb319380e0173b7.jpg
50471,가족방,130000,//image.goodchoice.kr/resize_370x220/adimg_new/50471/142752/7138180ee5c6728bab0fff430536f0de.jpg
50471,일반실(온돌) (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50471/312259/a37202c0dd5afd754fb319380e0173b7.jpg
50475,디럭스(1실1주차),30000,//image.goodchoice.kr/resize_370x220/adimg_new/50475/141900/99e4a737bfd127ff951326382d44a8c5.jpg
50475,스탠다드,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50475/141903/1649342398c4f304c2f8fbae3915e081.jpg
50475,Spa Room(스파룸),35000,//image.goodchoice.kr/resize_370x220/adimg_new/50475/141898/69909412e87d9bdad8939b5d4390e2b4.jpg
50475,Game Room(게임룸),40000,//image.goodchoice.kr/resize_370x220/adimg_new/50475/141899/7285453d251c85cebff19ad4d87f0b24.jpg
50475,Event Room(파티룸),35000,//image.goodchoice.kr/resize_370x220/adimg_new/50475/141897/98da8e176e06eef18c12d51118f3d168.jpg
50477,일반(주차가능), ,//image.goodchoice.kr/resize_370x220/adimg_new/50477/285827/3d0aec2af76943cfea336a5071218f27.jpg
50477,일반(도보전용),15000,//image.goodchoice.kr/resize_370x220/adimg_new/50477/285826/882290a29e159c70d461e01eab944afa.jpg
50477,일반(도보전용) (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50477/311877/882290a29e159c70d461e01eab944afa.jpg
50478,특실,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50478/142936/eb02a13045a29257ae871c2107b0a089.jpg
50478,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50478/142937/788982219da68a85d0cd79e18166fb25.jpg
50478,특실 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50478/191185/eb02a13045a29257ae871c2107b0a089.jpg
50479,스탠다드,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50479/142748/85812eb0c0a0d29de49f5ce57bb198c4.jpg
50479,디럭스(배그 PC),25000,//image.goodchoice.kr/resize_370x220/adimg_new/50479/299353/5e481a0364dd59417f78952e2821e7a7.jpg
50479,트윈(커플배그PC),30000,//image.goodchoice.kr/resize_370x220/adimg_new/50479/142744/e6dce9c907087bb5861fc068e8a4055c.jpg
50479,"스위트(배그pc,스타일러,공기청정기)",30000,//image.goodchoice.kr/resize_370x220/adimg_new/50479/299366/08f6f23add99f276526e6086be576720.jpg
50479,트윈 단체룸,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50479/142742/8773db6786ffff1a1884f767c1896cda.jpg
50479,프리미엄(커플배그PC),40000,//image.goodchoice.kr/resize_370x220/adimg_new/50479/142741/c044d955c9113c08bea65e958fa6f212.jpg
50480,일반,17000,//image.goodchoice.kr/resize_370x220/adimg_new/50480/141144/fda6d46b967d6457c90ff05fce8c0dd3.jpg
50480,특실,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50480/141142/f9ee4e00a4a3d1c181b03452aeb95a04.jpg
50480,일반 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50480/145162/fda6d46b967d6457c90ff05fce8c0dd3.jpg
50484,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50484/242039/4556f67530abe3bfab58609cff6dab11.jpg
50484,온돌,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50484/339941/089d25455e8ab27541e66551153eed9f.jpg
50484,트윈,37000,//image.goodchoice.kr/resize_370x220/adimg_new/50484/276838/6d4ed97faa29eb23aa231a7cfc241c67.jpg
50485,Room B(넷플릭스),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50485/141457/921df45d16f755ef727e3024b21358fb.jpg
50485,Twin bedroom B(넷플릭스),50000,//image.goodchoice.kr/resize_370x220/adimg_new/50485/141456/43bee0246ba7476c4cd8778fce74b26b.jpg
50485,Room A(넷플릭스),25000,//image.goodchoice.kr/resize_370x220/adimg_new/50485/141454/f83f6735d79159dcfd6f497a42b21013.jpg
50485,온돌,45000,//image.goodchoice.kr/resize_370x220/adimg_new/50485/141458/a5bf38d7e5ee874e7b2caa6e2bcc8125.jpg
50485,Room B,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50485/287682/72ed6f94b7629fb72587d677b0af1fca.jpg
50485,Twin bedroom A(넷플릭스),55000,//image.goodchoice.kr/resize_370x220/adimg_new/50485/141453/0f718ddaa34e76b96c3eadef7c09aa83.jpg
50486,일반,15000,//image.goodchoice.kr/resize_370x220/adimg_new/50486/140934/aaa725e9930faee558c3f97717c1955f.jpg
50486,트윈,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50486/140933/9d876b7ea131cdf785f9d186d1cb7836.jpg
50494,한실, ,//image.goodchoice.kr/resize_370x220/adimg_new/50494/159292/8148f01b06674456a8fadf6b65775fce.jpg
50494,일반(침대),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50494/141594/599fd582b6c92dda5d38b62aab8469ee.jpg
50495,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50495/141995/8159301f73924b90775a554bffe205a8.jpg
50495,일반 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50495/156446/8159301f73924b90775a554bffe205a8.jpg
50497,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50497/315954/1398e90ae2e4abafe7bdad30a71ac3dc.jpg
50497,금연룸,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50497/151980/96f76849d35bb596920fe8d2c3190f71.jpg
50497,온돌,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50497/315953/9a80fa41f04fd4c9f476312d47b94945.jpg
50497,트윈,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50497/315955/9f9a46d7f4411c91f765a088bdb4cfdd.jpg
50497,특실,45000,//image.goodchoice.kr/resize_370x220/adimg_new/50497/315957/e52d8602ed06c4b521a196ab39595c31.jpg
50497,금연실 이벤트룸,80000,//image.goodchoice.kr/resize_370x220/adimg_new/50497/299628/cf890566df324fb60889e6826226cfad.jpg
50497,금연실 이벤트룸 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50497/299723/cf890566df324fb60889e6826226cfad.jpg
50498,일반,15000,//image.goodchoice.kr/resize_370x220/adimg_new/50498/226478/187bc9bd9533d39ae97751a1f7203c3d.jpg
50498,트윈베드,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50498/226475/0178bfd56d7e2a10a4a377e09d862a3b.jpg
50498,안마의자,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50498/226476/83f72f42ca502da32862c0757883e413.jpg
50498,게임 커플 PC룸,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50498/226477/9494923347655db110c5f8a3e72e26d8.jpg
50498,커플PC트윈베드(더블베드+싱글베드),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50498/353928/5cac1ee12a1cf17622d171ae67d08445.jpg
50499,일반,15000,//image.goodchoice.kr/resize_370x220/adimg_new/50499/142850/59fba5a2772eb16acf875b59392e63c5.jpg
50499,트윈(싱글+싱글),35000,//image.goodchoice.kr/resize_370x220/adimg_new/50499/354605/e771e7bcfbc2eaac08384fac288ff6b1.JPG
50499,트윈(더블+싱글),40000,//image.goodchoice.kr/resize_370x220/adimg_new/50499/355445/eec771a2792bc6fb9a4636dd49a2469a.jpg
50499,전망A,40000,//image.goodchoice.kr/resize_370x220/adimg_new/50499/142848/5fda47cf34a303cc8749c8db899abcef.jpg
50499,전망B(더블+더블),45000,//image.goodchoice.kr/resize_370x220/adimg_new/50499/355443/b04fc493f81bdfc75a345af7471c8d8a.jpg
50500,Jbis Royal suite VIP(얼리체크인),70000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/281252/96d5eaf9dcb29e877c96331f5809e8da.jpg
50500,Standard,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/141678/d936a7139b59904982762a259a35385b.jpg
50500,"Standard 프리미엄[ 넷플릭스, PC랜덤 배정 ]",30000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/253140/51c0976e5a98f8c06d4f25b924d8e819.jpg
50500,Deluxe,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/342178/664b79212cb25d91397d0f1b33da9ee6.jpg
50500,"Deluxe 프리미엄[넷플릭스 ,PC랜덤 배정 ]",35000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/253141/90135549c6d9931e7ff29db18e23655e.jpg
50500,Standard얼리체크인,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/203703/21771282b37181b4c9f30fb597c9dbf9.jpg
50500,"Standard 프리미엄  얼리체크인[넷플릭스 ,PC랜덤 배정 ]",30000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/344014/98f871634095efb23f9c1a0a5eec4633.jpg
50500,Deluxe얼리체크인,35000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/281253/36d0927b0247c7dc80dad30a8c80c7ba.jpg
50500,"Deluxe 프리미엄 얼리체크인 [넷플릭스 ,PC랜덤 배정 ]",35000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/344017/63b1d4d760944c18d2006f5c79370210.jpg
50500,Standard롱타임,45000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/203704/b39b52e4f154c1cc32cf27721e606f08.jpg
50500,"Standard 프리미엄  롱타임  [넷플릭스 ,PC랜덤 배정 ]",60000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/344016/e0683bb706bc95e24034e0172e8a1115.jpg
50500," Suite넷플릭스(25,000편 컨텐츠,트윈베드,2인스파욕조)",40000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/342194/f516e9f7ce720e02c7c879ca5080fb66.jpg
50500,"Suite안마의자+스파(최상위 안마의자,2인스파욕조)",40000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/342191/f10dbfd41abded1076413d9c4810236f.jpg
50500,"Suite 패밀리+스파(트윈베드, 2인스파욕조,전자렌지)",40000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/342193/eb733a785112cc89718461c658eb27b2.jpg
50500," Suite커플PC(인텔코어 is 9세대 RX570 게이밍 16GB메모리, 커브드모니터,PC방의자, 게이밍헤드셋)",40000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/342189/e3c3a302cc2734ed0f3fa2ff956e8f11.jpg
50500,Deluxe롱타임,55000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/281254/333515b277df1ed6ee35053cc6b44af3.jpg
50500,"Deluxe 프리미엄 롱타임 [넷플릭스 ,PC랜덤 배정 ]",70000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/344019/295b7d81e1e549e19b12916a22de3f56.jpg
50500,"Suite얼리체크인(안마의자, 패밀리룸, 고사양PC, 넷플릭스 중 랜덤)",55000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/281251/904f7fa41a372bcde3bdd915770b4d1d.jpg
50500,Jbis Royal suite VIP,60000,//image.goodchoice.kr/resize_370x220/adimg_new/50500/342177/715202d0b37a3166d237bc5808af3cfd.jpg
50502,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50502/140907/68657ae2f2333233a41b51e5b077a7a7.jpg
50502,일반 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50502/188447/2c324e72de053bc137b6bc84b495fa5a.jpg
50505,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50505/140729/b99d6e6f6802b3d4cbdcd821a0836dbd.jpg
50508,일반실,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50508/142608/40f29c691e387294b36bed2bb5920fff.jpg
50510,침실룸,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50510/142414/e4d4d1e093a93d8a622f1aaea03611a1.jpg
50510,온돌,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50510/142415/5c1026949e0f20ca76fa9604fd9b9f50.jpg
50512,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50512/142140/a14044f65d3b45e52ec2ea3de4a4850c.jpg
50512,투베드,65000,//image.goodchoice.kr/resize_370x220/adimg_new/50512/235719/b358f15dbbe31103d832a436382e6d5e.jpg
50512,트윈,65000,//image.goodchoice.kr/resize_370x220/adimg_new/50512/142139/6d9a42533158691efe40274312388b80.jpg
50512,특대,70000,//image.goodchoice.kr/resize_370x220/adimg_new/50512/235720/1c8a45c48b2cfe373a419a8b47c6b274.jpg
50512,일반 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50512/248949/a14044f65d3b45e52ec2ea3de4a4850c.jpg
50513,얼리룸, ,//image.goodchoice.kr/resize_370x220/adimg_new/50513/312657/3e73d2eae4be38d97ba183a73d2b5627.jpg
50513,특가 비지니스룸(1인기준),15000,//image.goodchoice.kr/resize_370x220/adimg_new/50513/318864/c9ead2d206366cb856901847f960dbe9.jpg
50513,STANDARD,17000,//image.goodchoice.kr/resize_370x220/adimg_new/50513/141920/4de7cc42eb1220bfb333145b56ba3a92.jpg
50513,온돌,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50513/141919/16dfd003e4c52b1b296542b30f593362.jpg
50513,K룸,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50513/143978/3da160437ebaae0606f558d29260fcec.jpg
50513,트윈,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50513/141915/2eac2d67358fde81c8a731792319007c.jpg
50513,얼리룸 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50513/312664/3e73d2eae4be38d97ba183a73d2b5627.jpg
50514,일반(2인),10000,//image.goodchoice.kr/resize_370x220/adimg_new/50514/142122/c46596ecb8ce1abde9f3617fdbf99be9.jpg
50514,특실,50000,//image.goodchoice.kr/resize_370x220/adimg_new/50514/156720/8aa64cbadaac4c136f845b594626f78e.jpg
50514,일반(2인) (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50514/213998/c46596ecb8ce1abde9f3617fdbf99be9.jpg
50515,특실, ,//image.goodchoice.kr/resize_370x220/adimg_new/50515/145215/0721d58542907e5861008346ffa41dea.jpg
50515,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50515/145216/1a9f5e1089c150e58d0db7dfba84257e.jpg
50518,준특실,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50518/143249/e1e495a80e44fd48afcc081a4d42612b.jpg
50518,특실,40000,//image.goodchoice.kr/resize_370x220/adimg_new/50518/142917/c23a6ee4d3a4e44e1063e5db20d9c8c6.jpg
50518,일반,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50518/143251/505344da212e35acb6133c6477a3bbd9.jpg
50520,트윈,22000,//image.goodchoice.kr/resize_370x220/adimg_new/50520/141653/94a432b1753ab9b6a23baf543fbf6a1a.jpg
50520,더블,22000,//image.goodchoice.kr/resize_370x220/adimg_new/50520/141654/c7d62994e991ea902084394278a2e662.jpg
50520,특실,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50520/141652/7642c2b193395aad73dde0daeca3419a.jpg
50520,VIP,40000,//image.goodchoice.kr/resize_370x220/adimg_new/50520/141651/767fb279c90962b797672eebfc844961.jpg
50521,자연나무방, ,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/08/5a7be8c51df35.jpg
50521,커피나무방, ,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/08/5a7be7020cb73.jpg
50524,디럭스 더블,90000,//image.goodchoice.kr/resize_370x220/affiliate/2018/06/05/5b164b92b437d.jpg
50524,디럭스 트윈,90000,//image.goodchoice.kr/resize_370x220/affiliate/2018/06/07/5b1884fc88835.jpg
50524,디럭스 시티뷰,100000,//image.goodchoice.kr/resize_370x220/affiliate/2018/06/05/5b164b3272b4f.jpg
50524,스위트,130000,//image.goodchoice.kr/resize_370x220/affiliate/2018/06/05/5b164aee87849.jpg
50525,오작교,89000,//image.goodchoice.kr/resize_370x220/adimg_new/50525/140625/93bf7d5373a80b58e3155f8e442fecd4.JPG
50525,칠 석,99000,//image.goodchoice.kr/resize_370x220/adimg_new/50525/140627/8a4d5207ab676ea2692243d9a050f51a.jpg
50525,은하수,139000,//image.goodchoice.kr/resize_370x220/adimg_new/50525/140629/624c161751844d4e1666aa81e42d2425.jpg
50527, , , 
50529,스탠다드 더블,60000,//image.goodchoice.kr/resize_370x220/affiliate/2019/05/14/5cda5cd4532be.jpg
50529,클린 에어 스탠다드,70000,//image.goodchoice.kr/resize_370x220/affiliate/2019/05/14/5cda5f0c54aaf.jpg
50529,디럭스 트윈,80000,//image.goodchoice.kr/resize_370x220/affiliate/2019/05/14/5cda5d246a721.jpg
50529,패밀리 트윈,100000,//image.goodchoice.kr/resize_370x220/affiliate/2019/05/14/5cda5d80edfd4.jpg
50531,12평형(침대),120000,//image.goodchoice.kr/resize_370x220/affiliate/2019/07/03/08/2c59bc00655a4313439aff760d20f1aa.jpg
50536,일반(대실),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50536/276054/bfd02c618bd505a503974f0606fa8255.jpg
50536,무한대실(9시간),30000,//image.goodchoice.kr/resize_370x220/adimg_new/50536/291705/cb88925a1032450be0a9bf9f21ff75fd.jpg
50536,일반(숙박),60000,//image.goodchoice.kr/resize_370x220/adimg_new/50536/141761/90ef88a5b48576ad9139ef996515d9bd.jpg
50538,일반,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50538/353328/da1b8e36b0a0eda99f0d5b5bb55666d6.jpg
50538,특실,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50538/353332/9f2dcb55b9f71733aa460bc1143ad977.jpg
50538,특실 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50538/353359/9f2dcb55b9f71733aa460bc1143ad977.jpg
50539,[선착순 특가] 스탠다드 더블, ,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/06/5a794388245b1.jpg
50539,[레이트버드] 패밀리 트윈,160000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/06/5a79424d09cd5.jpg
50539,[레이트버드] 이그제큐티브 트윈,170000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/06/5a79417d078a7.jpg
50539,[선착순! 무료 룸UP] 슈페리어 더블→디럭스 더블,605000,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/06/5a7943dcbc7df.jpg
50540,트윈, ,//image.goodchoice.kr/resize_370x220/adimg_new/50540/141728/31256ffac10154ddef2a4182f959398f.jpg
50540,일반 (페이백),45000,//image.goodchoice.kr/resize_370x220/adimg_new/50540/330077/2afd1836614ede0d0ddcbf57407bb5e7.jpg
50540,일반, ,//image.goodchoice.kr/resize_370x220/adimg_new/50540/141730/2afd1836614ede0d0ddcbf57407bb5e7.jpg
50540,특실, ,//image.goodchoice.kr/resize_370x220/adimg_new/50540/141729/857b358e29bbe7d75b25ccae12c47670.jpg
50541, , , 
50542,[룸온리] 스탠다드 더블,200000,//image.goodchoice.kr/resize_370x220/affiliate/2018/12/31/5c299da5bedf6.jpg
50543, , , 
50544,101호(페리도트), ,//image.goodchoice.kr/resize_370x220/affiliate/2020/07/17/09/lprado_rlXO64F7_01B1B3C3BC.jpg
50544,102호(블랙다이아), ,//image.goodchoice.kr/resize_370x220/affiliate/2020/07/17/09/lprado_OFkJ7H2u_01B1B3C3BC.jpg
50545,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50545/140935/077c519a2b494335a61b4b57bcf1d058.jpg
50545,온돌,35000,//image.goodchoice.kr/resize_370x220/adimg_new/50545/140936/88f9fea0e7c869287d584dd894bd3347.jpg
50545,일반 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50545/312481/077c519a2b494335a61b4b57bcf1d058.jpg
50546,옥탑방(온돌),50000,//image.goodchoice.kr/resize_370x220/adimg_new/50546/140987/b5a725c9be8b78ffcb1c58bf06f0002d.jpg
50546,일반실(오션뷰),30000,//image.goodchoice.kr/resize_370x220/adimg_new/50546/140984/fe1876fb926bb36f7764bb2a56d2418f.jpg
50546,준특실(오션뷰),30000,//image.goodchoice.kr/resize_370x220/adimg_new/50546/140985/275d9d80120fa4cf91705bee51194a0a.jpg
50546,온돌방,100000,//image.goodchoice.kr/resize_370x220/adimg_new/50546/267224/69e86663565bbb1c693e7097c0f2b629.jpg
50546,특실(오션뷰/트윈),45000,//image.goodchoice.kr/resize_370x220/adimg_new/50546/140986/afa1797b6c5d9654c38e057dedbc5285.jpg
50550,일반B,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50550/142254/e5519d12d70aab091d7b4938856ec0c1.jpg
50550,일반A,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50550/142253/720e3d912c6054932ef2dcb1965a6ec7.jpg
50550,한실,60000,//image.goodchoice.kr/resize_370x220/adimg_new/50550/142252/d8701f18342cae7b117b52dfd84ecf51.jpg
